SalesID,OrderDate,CustomerID,ProductID,RegionID,Quantity,UnitPrice,Discount,Sales,Cost,Profit
S007588,2024-11-21,C01337,P067,R06,5,1642.33,0.1,7390.48,6187.12,1203.36
S007589,2026-07-23,C02804,P044,R01,1,5823.01,0.15,4949.56,4228.28,721.28
S007590,2025-11-05,C00178,P011,R16,3,1307.84,0.15,3334.99,2453.4,881.59
S007591,2024-10-13,C00271,P038,R13,4,1996.22,0.15,6787.15,4507.92,2279.23
S007592,2026-06-13,C02070,P026,R18,5,1461.01,0.15,6209.29,4064.15,2145.14
S007593,2026-06-29,C04792,P021,R16,3,18078.0,0.2,43387.2,32660.2,10727.0
S007594,2024-12-22,C02968,P073,R15,1,431.54,0.2,345.23,187.98,157.25
S007595,2026-06-28,C03358,P048,R18,2,6701.53,0.05,12732.91,7322.23,5410.68
S007596,2024-01-01,C04274,P080,R13,1,32699.4,0.2,26159.52,17340.25,8819.27
S007597,2024-12-22,C02241,P014,R18,1,402.03,0.1,361.83,290.9,70.93
S007598,2025-10-18,C02642,P099,R16,5,6053.04,0.05,28751.94,24246.11,4505.83
S007599,2025-08-10,C01396,P048,R10,2,1376.92,0.0,2753.84,1717.96,1035.88
S007600,2025-06-24,C01330,P026,R14,2,8428.84,0.05,16014.8,10502.04,5512.76
S007601,2025-09-09,C04589,P037,R10,3,941.26,0.15,2400.21,1810.45,589.76
S007602,2025-03-03,C03454,P085,R06,3,9939.68,0.15,25346.18,15467.43,9878.75
S007603,2025-01-06,C00660,P071,R03,5,1917.71,0.05,9109.12,7343.69,1765.43
S007604,2024-04-18,C02009,P018,R05,2,945.95,0.15,1608.12,848.85,759.27
S007605,2026-04-30,C03863,P100,R15,5,3243.64,0.2,12974.56,10585.59,2388.97
S007606,2024-01-29,C04127,P014,R16,5,1613.54,0.2,6454.16,3949.58,2504.58
S007607,2024-11-14,C03296,P028,R18,3,287.59,0.1,776.49,535.23,241.26
S007608,2025-04-09,C00119,P073,R16,1,881.23,0.1,793.11,656.29,136.82
S007609,2026-08-13,C01874,P053,R02,3,15095.81,0.15,38494.32,27930.14,10564.18
S007610,2025-11-01,C02096,P045,R06,2,2731.71,0.05,5190.25,3163.49,2026.76
S007611,2025-02-11,C00911,P093,R12,1,6755.03,0.1,6079.53,3279.95,2799.58
S007612,2025-11-21,C02111,P080,R05,3,1279.5,0.1,3454.65,2048.67,1405.98
S007613,2025-09-20,C01839,P097,R05,4,6286.38,0.2,20116.42,16494.78,3621.64
S007614,2025-10-09,C02938,P029,R18,5,4047.65,0.15,17202.51,11199.59,6002.92
S007615,2024-01-29,C01565,P086,R15,3,14338.77,0.25,32262.23,28225.96,4036.27
S007616,2025-04-30,C01794,P022,R11,1,3842.33,0.15,3265.98,2828.25,437.73
S007617,2024-11-10,C04345,P081,R02,1,2767.21,0.0,2767.21,2182.69,584.52
S007618,2025-02-15,C02011,P055,R14,1,2629.6,0.15,2235.16,1359.09,876.07
S007619,2026-01-22,C00955,P060,R11,3,2875.1,0.15,7331.5,4459.03,2872.47
S007620,2024-09-06,C03675,P012,R01,4,5763.95,0.15,19597.43,14035.43,5562.0
S007621,2024-01-07,C01314,P088,R13,4,5728.21,0.15,19475.91,13068.58,6407.33
S007622,2024-05-18,C00857,P028,R10,2,1000.51,0.15,1700.87,1063.48,637.39
S007623,2025-09-14,C03820,P060,R12,3,15301.48,0.2,36723.55,30296.2,6427.35
S007624,2024-01-12,C01192,P017,R08,2,1091.96,0.15,1856.33,1546.4,309.93
S007625,2025-04-21,C00035,P093,R10,1,2781.53,0.15,2364.3,1629.84,734.46
S007626,2024-10-28,C00512,P033,R05,5,3096.33,0.1,13933.48,9595.46,4338.02
S007627,2025-06-11,C03716,P077,R07,2,2916.2,0.05,5540.78,4122.75,1418.03
S007628,2025-01-07,C01289,P077,R06,2,3866.34,0.15,6572.78,3668.22,2904.56
S007629,2025-03-08,C01972,P056,R04,4,1329.72,0.0,5318.88,3622.42,1696.46
S007630,2026-02-28,C02527,P013,R16,4,3926.3,0.0,15705.2,9639.85,6065.35
S007631,2025-03-13,C01386,P028,R06,4,2448.24,0.15,8324.02,5898.63,2425.39
S007632,2025-08-23,C00946,P062,R01,2,16209.79,0.0,32419.58,18439.16,13980.42
S007633,2024-10-25,C00351,P054,R08,2,2686.18,0.15,4566.51,2434.18,2132.33
S007634,2026-08-17,C00368,P059,R13,4,17838.54,0.05,67786.45,41026.15,26760.3
S007635,2026-02-19,C04575,P025,R14,2,4886.23,0.15,8306.59,5336.23,2970.36
S007636,2026-02-25,C04982,P054,R10,4,2432.34,0.1,8756.42,6614.48,2141.94
S007637,2025-06-07,C03201,P009,R01,2,16944.31,0.0,33888.62,23053.91,10834.71
S007638,2025-11-20,C02277,P049,R07,4,22320.81,0.0,89283.24,58162.31,31120.93
S007639,2025-05-11,C04054,P010,R12,5,2242.38,0.0,11211.9,6795.0,4416.9
S007640,2025-07-13,C04158,P067,R17,4,4383.13,0.1,15779.27,9961.4,5817.87
S007641,2026-06-16,C02212,P057,R12,4,7676.38,0.0,30705.52,26628.28,4077.24
S007642,2024-04-04,C03694,P086,R14,3,4013.92,0.0,12041.76,8952.79,3088.97
S007643,2026-01-21,C00485,P047,R17,5,2436.13,0.1,10962.58,7517.71,3444.87
S007644,2024-02-10,C00828,P017,R11,2,2253.69,0.0,4507.38,3106.2,1401.18
S007645,2026-02-17,C04231,P024,R10,4,17166.61,0.1,61799.8,36589.64,25210.16
S007646,2026-07-17,C02562,P082,R08,3,15356.76,0.1,41463.25,24826.54,16636.71
S007647,2025-04-12,C04077,P096,R07,1,2223.02,0.2,1778.42,1418.67,359.75
S007648,2026-02-19,C02840,P007,R17,1,2758.51,0.05,2620.58,2215.93,404.65
S007649,2026-06-09,C00584,P068,R03,4,1910.27,0.1,6876.97,5117.29,1759.68
S007650,2026-03-20,C00790,P049,R17,5,17767.91,0.0,88839.55,67263.64,21575.91
S007651,2024-12-12,C02664,P026,R12,1,2512.4,0.0,2512.4,1399.16,1113.24
S007652,2026-02-02,C00560,P052,R14,5,5117.24,0.2,20468.96,12518.55,7950.41
S007653,2025-08-01,C04228,P094,R12,1,11659.22,0.1,10493.3,7771.27,2722.03
S007654,2024-08-03,C01317,P020,R08,1,454.41,0.1,408.97,249.99,158.98
S007655,2024-04-02,C03477,P084,R15,5,3657.19,0.0,18285.95,11172.17,7113.78
S007656,2024-03-30,C01307,P009,R18,3,614.85,0.0,1844.55,1422.84,421.71
S007657,2024-03-18,C03872,P073,R06,2,18817.92,0.0,37635.84,30599.38,7036.46
S007658,2025-10-21,C01388,P008,R01,2,573.04,0.0,1146.08,764.72,381.36
S007659,2026-06-10,C02584,P007,R08,5,403.7,0.15,1715.72,927.21,788.51
S007660,2025-11-27,C01263,P004,R16,2,22016.84,0.05,41832.0,30022.84,11809.16
S007661,2024-10-11,C04377,P081,R03,2,1826.87,0.2,2922.99,1657.38,1265.61
S007662,2026-07-16,C02735,P058,R06,2,905.75,0.05,1720.92,1133.23,587.69
S007663,2025-12-20,C02612,P070,R15,4,742.99,0.1,2674.76,1678.43,996.33
S007664,2026-06-21,C01472,P016,R09,2,5265.67,0.0,10531.34,8974.42,1556.92
S007665,2025-03-29,C00916,P093,R10,5,4938.21,0.25,18518.29,10553.63,7964.66
S007666,2024-02-25,C03859,P081,R02,5,6462.39,0.15,27465.16,20048.92,7416.24
S007667,2026-02-15,C00267,P049,R15,4,2889.69,0.2,9247.01,5873.62,3373.39
S007668,2025-12-25,C00262,P090,R09,4,29638.13,0.0,118552.52,66221.15,52331.37
S007669,2024-07-06,C03278,P015,R10,2,3998.53,0.2,6397.65,3328.52,3069.13
S007670,2025-01-01,C03108,P030,R05,5,2750.49,0.1,12377.2,8777.35,3599.85
S007671,2026-07-27,C01639,P005,R01,5,1031.62,0.1,4642.29,2515.98,2126.31
S007672,2024-05-16,C03863,P017,R06,2,762.01,0.15,1295.42,676.66,618.76
S007673,2024-04-08,C00297,P085,R04,5,33352.03,0.1,150084.14,98236.51,51847.63
S007674,2025-06-18,C02186,P041,R11,4,746.55,0.0,2986.2,1989.62,996.58
S007675,2025-10-12,C04535,P065,R06,1,1042.2,0.0,1042.2,680.35,361.85
S007676,2026-06-27,C01597,P089,R18,1,3480.57,0.0,3480.57,2222.54,1258.03
S007677,2024-05-14,C03924,P077,R05,2,18553.21,0.15,31540.46,21628.4,9912.06
S007678,2025-03-21,C01516,P040,R05,2,1168.39,0.05,2219.94,1765.77,454.17
S007679,2025-09-21,C01159,P035,R06,3,2903.58,0.15,7404.13,4663.8,2740.33
S007680,2025-10-22,C01639,P011,R07,3,5345.04,0.05,15233.36,10081.81,5151.55
S007681,2024-06-04,C01452,P083,R14,3,4508.37,0.15,11496.34,7874.06,3622.28
S007682,2024-11-02,C00587,P099,R05,3,14310.96,0.25,32199.66,21275.92,10923.74
S007683,2025-01-22,C04550,P051,R14,5,6130.56,0.25,22989.6,14941.22,8048.38
S007684,2026-06-19,C02906,P050,R10,3,43384.73,0.05,123646.48,77138.55,46507.93
S007685,2024-02-13,C04809,P085,R15,5,6529.71,0.0,32648.55,21505.32,11143.23
S007686,2026-04-18,C03118,P035,R05,5,5382.69,0.1,24222.1,20792.16,3429.94
S007687,2024-01-07,C04463,P041,R09,5,926.7,0.05,4401.82,3283.53,1118.29
S007688,2026-05-23,C01949,P090,R04,3,5239.76,0.05,14933.32,10855.96,4077.36
S007689,2025-10-03,C00940,P038,R08,3,1443.04,0.25,3246.84,2558.42,688.42
S007690,2026-08-24,C04780,P093,R12,5,2894.99,0.0,14474.95,12233.05,2241.9
S007691,2024-06-18,C04126,P017,R10,2,4919.47,0.0,9838.94,8605.54,1233.4
S007692,2024-06-10,C04558,P050,R04,1,6427.41,0.0,6427.41,3716.38,2711.03
S007693,2026-02-27,C04617,P049,R13,4,4217.02,0.1,15181.27,10026.96,5154.31
S007694,2026-04-01,C01490,P031,R11,5,1171.0,0.0,5855.0,3881.49,1973.51
S007695,2024-03-28,C02729,P097,R10,5,1150.68,0.1,5178.06,4200.17,977.89
S007696,2024-02-11,C03662,P049,R01,1,1014.19,0.0,1014.19,704.28,309.91
S007697,2024-03-09,C04399,P088,R07,4,6361.22,0.1,22900.39,13571.91,9328.48
S007698,2024-10-04,C00582,P022,R13,3,2893.66,0.0,8680.98,5438.74,3242.24
S007699,2025-07-22,C04662,P035,R08,1,4803.03,0.25,3602.27,2615.12,987.15
S007700,2025-06-14,C03790,P048,R01,4,1060.02,0.25,3180.06,1662.52,1517.54
S007701,2026-02-13,C02369,P057,R05,3,1779.34,0.15,4537.32,2905.17,1632.15
S007702,2025-03-09,C03679,P023,R13,5,13333.81,0.0,66669.05,54927.59,11741.46
S007703,2024-10-07,C01415,P032,R04,5,2468.93,0.15,10492.95,8188.41,2304.54
S007704,2025-11-26,C01784,P063,R03,2,19125.64,0.1,34426.15,24330.59,10095.56
S007705,2024-01-20,C00998,P028,R14,1,7025.98,0.05,6674.68,4967.26,1707.42
S007706,2025-12-28,C01935,P076,R13,2,2141.26,0.1,3854.27,2690.47,1163.8
S007707,2026-08-08,C01546,P048,R11,5,11990.24,0.15,50958.52,26988.94,23969.58
S007708,2025-09-27,C02931,P097,R02,5,4703.23,0.2,18812.92,15227.54,3585.38
S007709,2024-02-27,C02170,P024,R06,1,1106.02,0.05,1050.72,576.89,473.83
S007710,2025-07-09,C01402,P085,R06,2,3680.75,0.0,7361.5,5603.83,1757.67
S007711,2024-06-26,C01933,P050,R08,3,3753.89,0.15,9572.42,5091.19,4481.23
S007712,2025-04-17,C02864,P009,R13,4,1608.79,0.0,6435.16,4077.99,2357.17
S007713,2025-08-30,C03963,P071,R17,1,2036.61,0.05,1934.78,1281.05,653.73
S007714,2025-01-05,C04439,P022,R12,1,492.07,0.1,442.86,332.17,110.69
S007715,2026-06-09,C01326,P014,R03,3,3985.39,0.05,11358.36,6901.7,4456.66
S007716,2025-04-08,C02225,P054,R06,1,2150.11,0.0,2150.11,1766.99,383.12
S007717,2024-02-02,C03566,P079,R02,1,2014.42,0.0,2014.42,1473.68,540.74
S007718,2025-07-30,C01022,P026,R09,4,7679.34,0.15,26109.76,19303.95,6805.81
S007719,2024-10-13,C03679,P063,R05,5,75003.43,0.05,356266.29,201643.81,154622.48
S007720,2026-04-05,C02791,P002,R06,1,2254.37,0.2,1803.5,1507.97,295.53
S007721,2026-07-29,C00689,P019,R08,5,5204.57,0.05,24721.71,19235.64,5486.07
S007722,2024-02-26,C03265,P076,R01,2,10609.42,0.1,19096.96,10301.25,8795.71
S007723,2024-07-28,C00802,P002,R11,1,5460.29,0.05,5187.28,3585.87,1601.41
S007724,2024-12-04,C02630,P036,R11,1,3692.18,0.15,3138.35,2177.33,961.02
S007725,2024-02-03,C01551,P051,R09,2,5449.7,0.0,10899.4,8756.81,2142.59
S007726,2025-06-02,C00119,P007,R18,4,4905.88,0.1,17661.17,13020.66,4640.51
S007727,2024-01-04,C03376,P098,R08,2,2018.37,0.1,3633.07,2474.01,1159.06
S007728,2025-04-07,C03347,P051,R10,2,7691.04,0.0,15382.08,11245.9,4136.18
S007729,2025-02-19,C01364,P034,R10,3,3981.93,0.0,11945.79,7000.18,4945.61
S007730,2025-05-24,C00185,P098,R07,2,3396.63,0.0,6793.26,4977.2,1816.06
S007731,2025-06-20,C04408,P056,R17,2,2681.33,0.1,4826.39,3341.1,1485.29
S007732,2025-09-17,C02088,P068,R09,5,6649.56,0.0,33247.8,21008.38,12239.42
S007733,2024-11-12,C04274,P010,R18,3,3049.9,0.05,8692.22,5141.25,3550.97
S007734,2025-04-09,C02072,P016,R13,1,15429.64,0.15,13115.19,10704.78,2410.41
S007735,2025-03-19,C03709,P005,R17,5,1510.86,0.15,6421.15,3370.13,3051.02
S007736,2026-05-06,C04233,P052,R02,2,4454.0,0.15,7571.8,5314.92,2256.88
S007737,2025-09-13,C03414,P084,R12,2,34641.06,0.05,65818.01,36033.1,29784.91
S007738,2025-04-14,C04314,P091,R09,4,3117.76,0.0,12471.04,9298.46,3172.58
S007739,2025-01-31,C00323,P058,R09,2,914.12,0.0,1828.24,1481.99,346.25
S007740,2026-08-20,C03876,P006,R04,1,7502.48,0.05,7127.36,5150.42,1976.94
S007741,2024-07-16,C03591,P063,R15,2,1110.13,0.25,1665.2,1095.54,569.66
S007742,2026-07-02,C04099,P064,R12,4,19445.38,0.0,77781.52,64174.07,13607.45
S007743,2024-06-03,C03174,P060,R09,4,2787.45,0.05,10592.31,8861.52,1730.79
S007744,2024-10-24,C01095,P073,R18,5,2896.67,0.1,13035.02,8531.45,4503.57
S007745,2025-05-15,C03033,P056,R08,3,2883.71,0.0,8651.13,7543.17,1107.96
S007746,2024-04-27,C03582,P071,R05,5,2223.18,0.05,10560.1,5712.3,4847.8
S007747,2024-12-30,C04972,P049,R11,2,2899.7,0.15,4929.49,3432.12,1497.37
S007748,2025-09-26,C03747,P016,R08,5,2552.6,0.25,9572.25,6847.63,2724.62
S007749,2026-07-02,C04206,P008,R09,2,3194.3,0.1,5749.74,3176.31,2573.43
S007750,2024-09-20,C03891,P091,R05,4,5410.06,0.2,17312.19,11444.77,5867.42
S007751,2024-06-13,C00512,P045,R11,4,2700.82,0.15,9182.79,6801.25,2381.54
S007752,2024-07-16,C03974,P033,R07,1,83946.38,0.0,83946.38,54360.68,29585.7
S007753,2024-06-23,C03528,P030,R17,1,4138.33,0.15,3517.58,2825.06,692.52
S007754,2024-04-27,C00817,P006,R09,1,9042.54,0.0,9042.54,5226.7,3815.84
S007755,2025-03-13,C00939,P095,R02,5,1591.54,0.0,7957.7,5204.83,2752.87
S007756,2024-08-28,C01285,P009,R15,3,2995.67,0.05,8537.66,6378.53,2159.13
S007757,2024-08-13,C02933,P022,R11,3,2282.19,0.1,6161.91,3863.47,2298.44
S007758,2024-08-07,C03919,P046,R11,4,25954.66,0.05,98627.71,59276.73,39350.98
S007759,2024-08-12,C04402,P036,R03,3,5297.43,0.05,15097.68,10832.93,4264.75
S007760,2026-01-16,C00737,P004,R10,1,2029.46,0.0,2029.46,1245.3,784.16
S007761,2026-02-23,C04907,P033,R14,3,659.81,0.1,1781.49,1130.25,651.24
S007762,2025-05-15,C00620,P078,R01,5,6928.5,0.1,31178.25,22671.63,8506.62
S007763,2024-05-21,C02936,P026,R10,1,5926.49,0.0,5926.49,4821.54,1104.95
S007764,2024-06-29,C04886,P087,R01,3,12334.93,0.2,29603.83,18538.28,11065.55
S007765,2024-10-07,C02081,P037,R03,5,2627.23,0.1,11822.54,8555.41,3267.13
S007766,2026-03-08,C04839,P002,R16,2,5093.15,0.1,9167.67,6777.64,2390.03
S007767,2026-02-28,C03163,P011,R11,2,8085.07,0.05,15361.63,9267.83,6093.8
S007768,2024-04-06,C01684,P082,R15,4,1316.3,0.05,5001.94,2661.72,2340.22
S007769,2026-08-27,C04380,P041,R06,1,12480.41,0.2,9984.33,7029.7,2954.63
S007770,2026-04-06,C00043,P099,R03,1,640.51,0.2,512.41,375.91,136.5
S007771,2025-01-21,C03822,P079,R02,3,6209.95,0.15,15835.37,9499.55,6335.82
S007772,2024-02-16,C01992,P004,R16,1,2195.28,0.05,2085.52,1089.22,996.3
S007773,2025-06-14,C03578,P032,R16,2,2683.95,0.2,4294.32,2323.33,1970.99
S007774,2024-11-13,C00130,P073,R18,2,8051.29,0.2,12882.06,7048.53,5833.53
S007775,2024-04-30,C04526,P007,R10,4,14453.4,0.1,52032.24,34913.28,17118.96
S007776,2025-10-04,C00718,P100,R13,4,4892.65,0.1,17613.54,9894.47,7719.07
S007777,2024-11-21,C03031,P017,R04,1,2776.24,0.25,2082.18,1113.21,968.97
S007778,2024-03-12,C01121,P080,R09,4,1753.37,0.1,6312.13,4934.94,1377.19
S007779,2024-02-12,C04620,P085,R09,2,813.26,0.1,1463.87,1153.02,310.85
S007780,2025-10-16,C04197,P051,R04,2,1888.88,0.1,3399.98,1816.25,1583.73
S007781,2024-07-29,C04184,P081,R03,3,6592.17,0.05,18787.68,14238.59,4549.09
S007782,2026-04-19,C01877,P089,R16,1,5670.95,0.05,5387.4,3923.23,1464.17
S007783,2026-04-08,C00909,P074,R08,4,2963.61,0.0,11854.44,6856.32,4998.12
S007784,2026-08-08,C00042,P071,R07,3,2743.55,0.0,8230.65,5927.3,2303.35
S007785,2026-05-26,C01015,P039,R10,1,11611.52,0.05,11030.94,6232.45,4798.49
S007786,2026-05-30,C03185,P030,R05,3,7332.88,0.15,18698.84,16028.25,2670.59
S007787,2025-02-26,C01704,P087,R03,5,5317.48,0.1,23928.66,15322.75,8605.91
S007788,2026-01-30,C00354,P023,R11,3,958.81,0.1,2588.79,1462.66,1126.13
S007789,2026-03-10,C04997,P042,R16,3,2715.06,0.05,7737.92,4675.03,3062.89
S007790,2025-12-25,C04471,P052,R17,3,16459.32,0.25,37033.47,26101.98,10931.49
S007791,2024-09-08,C02190,P040,R04,1,5594.02,0.0,5594.02,3611.58,1982.44
S007792,2025-01-26,C01227,P038,R16,2,478.69,0.05,909.51,785.17,124.34
S007793,2025-01-18,C02227,P060,R07,2,4078.82,0.0,8157.64,4339.37,3818.27
S007794,2024-03-15,C01189,P033,R15,5,8402.22,0.05,39910.54,22442.49,17468.05
S007795,2025-01-18,C00364,P099,R06,1,2422.31,0.0,2422.31,1523.16,899.15
S007796,2025-10-28,C01986,P018,R06,5,5194.45,0.0,25972.25,22597.16,3375.09
S007797,2025-02-14,C00818,P039,R08,3,41519.97,0.15,105875.92,77273.56,28602.36
S007798,2024-10-20,C00538,P085,R14,3,715.28,0.1,1931.26,1059.93,871.33
S007799,2025-12-06,C04917,P048,R08,2,924.91,0.1,1664.84,1095.61,569.23
S007800,2026-08-17,C00116,P071,R17,2,1699.16,0.05,3228.4,2208.81,1019.59
S007801,2024-02-20,C04145,P065,R17,1,833.24,0.05,791.58,586.67,204.91
S007802,2024-03-24,C04572,P034,R16,2,5473.98,0.1,9853.16,8460.41,1392.75
S007803,2025-11-26,C02161,P075,R04,1,4973.26,0.1,4475.93,3848.2,627.73
S007804,2024-12-19,C04319,P024,R12,3,3329.1,0.05,9487.94,6624.56,2863.38
S007805,2024-07-26,C02536,P075,R05,4,3038.6,0.0,12154.4,7643.91,4510.49
S007806,2024-04-12,C04582,P013,R11,4,3846.47,0.2,12308.7,8974.73,3333.97
S007807,2025-03-15,C04145,P070,R02,1,3686.94,0.0,3686.94,2797.46,889.48
S007808,2025-01-16,C03384,P012,R16,3,1520.22,0.0,4560.66,3046.74,1513.92
S007809,2026-06-09,C02871,P087,R07,4,4016.91,0.0,16067.64,13368.67,2698.97
S007810,2026-07-08,C00066,P063,R10,5,12502.4,0.15,53135.2,42517.24,10617.96
S007811,2025-03-24,C01410,P005,R06,5,5655.73,0.0,28278.65,19633.55,8645.1
S007812,2024-05-19,C04866,P011,R05,2,1401.28,0.2,2242.05,1271.31,970.74
S007813,2024-04-10,C04607,P019,R05,1,3631.89,0.1,3268.7,1824.41,1444.29
S007814,2025-07-02,C03544,P097,R09,1,457.64,0.25,343.23,291.28,51.95
S007815,2024-05-07,C02473,P059,R14,4,333.26,0.1,1199.74,685.4,514.34
S007816,2024-05-31,C02077,P028,R16,4,2941.39,0.15,10000.73,8266.92,1733.81
S007817,2024-01-07,C02095,P028,R05,5,7110.29,0.15,30218.73,20793.87,9424.86
S007818,2024-09-01,C03663,P003,R01,2,7695.23,0.1,13851.41,11694.02,2157.39
S007819,2024-02-07,C01332,P021,R04,5,157.4,0.05,747.65,604.17,143.48
S007820,2026-05-13,C02836,P086,R08,3,52268.86,0.0,156806.58,131745.55,25061.03
S007821,2025-03-04,C03134,P060,R11,3,2542.4,0.1,6864.48,5176.8,1687.68
S007822,2025-10-30,C03359,P037,R16,5,3822.97,0.05,18159.11,14337.38,3821.73
S007823,2024-05-03,C00830,P003,R09,1,2741.97,0.1,2467.77,1865.11,602.66
S007824,2025-03-23,C04121,P035,R10,2,7186.76,0.0,14373.52,8667.86,5705.66
S007825,2024-09-25,C02168,P039,R08,3,1268.3,0.2,3043.92,2241.02,802.9
S007826,2024-05-25,C04681,P012,R08,3,677.64,0.05,1931.27,1527.77,403.5
S007827,2025-11-01,C02218,P061,R14,4,37949.38,0.1,136617.77,116568.31,20049.46
S007828,2024-10-01,C03984,P067,R13,5,4303.67,0.05,20442.43,15061.32,5381.11
S007829,2026-06-19,C00558,P100,R13,2,1575.95,0.1,2836.71,1848.02,988.69
S007830,2026-02-02,C04480,P036,R12,2,4098.2,0.05,7786.58,6277.74,1508.84
S007831,2024-08-17,C00135,P028,R15,4,25751.52,0.0,103006.08,70177.61,32828.47
S007832,2025-02-04,C02838,P083,R11,4,13299.59,0.0,53198.36,43817.28,9381.08
S007833,2024-05-19,C03741,P036,R18,4,9387.94,0.15,31919.0,25567.44,6351.56
S007834,2024-01-25,C01693,P064,R05,3,1172.35,0.0,3517.05,2799.8,717.25
S007835,2024-03-24,C04784,P074,R12,4,1661.51,0.05,6313.74,4713.67,1600.07
S007836,2026-07-05,C03349,P088,R17,2,4404.5,0.05,8368.55,5611.54,2757.01
S007837,2025-12-30,C04512,P032,R04,2,6546.1,0.0,13092.2,7411.39,5680.81
S007838,2026-04-12,C02782,P063,R02,2,24761.26,0.1,44570.27,37337.62,7232.65
S007839,2025-10-08,C03535,P014,R01,5,1954.11,0.15,8304.97,5269.05,3035.92
S007840,2025-03-29,C00282,P078,R13,2,5086.98,0.0,10173.96,5930.72,4243.24
S007841,2024-06-17,C00329,P005,R01,1,8018.99,0.0,8018.99,6634.46,1384.53
S007842,2024-04-19,C02880,P070,R13,4,4339.21,0.0,17356.84,13432.09,3924.75
S007843,2025-09-10,C01859,P021,R10,1,11160.37,0.15,9486.31,5240.67,4245.64
S007844,2025-04-09,C02088,P047,R03,4,63570.14,0.0,254280.56,193463.06,60817.5
S007845,2025-04-06,C03072,P008,R06,1,8382.8,0.05,7963.66,6333.2,1630.46
S007846,2025-06-03,C01848,P069,R02,1,490.17,0.0,490.17,405.93,84.24
S007847,2026-02-24,C04981,P049,R06,3,8522.16,0.2,20453.18,17814.89,2638.29
S007848,2026-03-09,C03623,P067,R07,3,10970.29,0.0,32910.87,19452.48,13458.39
S007849,2024-02-25,C03021,P035,R15,2,1627.05,0.0,3254.1,2772.19,481.91
S007850,2026-01-22,C04426,P001,R02,4,4392.72,0.15,14935.25,8085.08,6850.17
S007851,2025-12-09,C00120,P059,R12,3,1312.12,0.05,3739.54,2019.0,1720.54
S007852,2026-07-10,C00986,P070,R18,4,17565.42,0.2,56209.34,31303.34,24906.0
S007853,2026-03-16,C04145,P067,R05,3,13221.6,0.05,37681.56,22940.51,14741.05
S007854,2026-05-04,C03975,P027,R16,3,2630.6,0.05,7497.21,5576.39,1920.82
S007855,2026-02-02,C02919,P072,R15,1,6523.84,0.0,6523.84,4313.08,2210.76
S007856,2025-08-19,C00848,P055,R18,1,1440.49,0.1,1296.44,1117.98,178.46
S007857,2026-05-25,C01481,P022,R06,1,581.78,0.0,581.78,501.55,80.23
S007858,2024-11-21,C02883,P012,R18,3,7739.52,0.1,20896.7,16353.52,4543.18
S007859,2026-05-28,C00422,P033,R15,3,852.98,0.15,2175.1,1318.96,856.14
S007860,2026-05-04,C04242,P003,R04,2,1068.83,0.1,1923.89,1003.62,920.27
S007861,2024-08-16,C01651,P072,R15,5,2926.97,0.05,13903.11,9257.43,4645.68
S007862,2025-10-10,C04530,P002,R14,2,2121.38,0.2,3394.21,2467.59,926.62
S007863,2024-08-24,C02671,P005,R02,1,354.05,0.05,336.35,256.4,79.95
S007864,2024-10-15,C01543,P016,R09,3,2460.61,0.0,7381.83,5632.44,1749.39
S007865,2025-11-15,C00207,P033,R16,2,2174.21,0.05,4131.0,3396.82,734.18
S007866,2024-10-12,C04095,P002,R01,1,7868.67,0.2,6294.94,4284.45,2010.49
S007867,2025-05-19,C03311,P063,R18,5,16181.39,0.05,76861.6,45636.09,31225.51
S007868,2026-08-07,C04394,P014,R10,2,8308.06,0.1,14954.51,12721.3,2233.21
S007869,2026-01-08,C01090,P081,R07,4,1366.71,0.0,5466.84,3067.62,2399.22
S007870,2024-01-23,C00864,P056,R02,4,6900.39,0.0,27601.56,22288.16,5313.4
S007871,2025-06-07,C01177,P009,R11,3,7920.17,0.05,22572.48,16585.44,5987.04
S007872,2026-03-05,C01924,P041,R18,4,2735.25,0.15,9299.85,7249.14,2050.71
S007873,2025-12-17,C01882,P015,R08,5,1861.37,0.0,9306.85,7688.1,1618.75
S007874,2024-08-24,C03882,P099,R15,5,777.54,0.05,3693.31,2275.67,1417.64
S007875,2024-07-12,C04770,P060,R06,3,938.78,0.05,2675.52,2297.93,377.59
S007876,2024-04-17,C00074,P081,R15,5,3848.01,0.05,18278.05,15693.45,2584.6
S007877,2024-08-25,C02671,P038,R18,4,6821.46,0.05,25921.55,14662.05,11259.5
S007878,2024-12-20,C03129,P015,R02,1,4426.92,0.1,3984.23,2646.82,1337.41
S007879,2024-05-10,C01197,P024,R05,3,9260.66,0.05,26392.88,21297.68,5095.2
S007880,2025-09-12,C02074,P042,R01,2,1933.53,0.0,3867.06,2154.81,1712.25
S007881,2025-05-31,C03661,P078,R14,2,1426.08,0.1,2566.94,2066.39,500.55
S007882,2024-05-24,C02588,P044,R05,3,4064.73,0.2,9755.35,5184.23,4571.12
S007883,2026-01-11,C00319,P093,R18,3,7866.77,0.05,22420.29,15765.98,6654.31
S007884,2024-09-03,C02092,P037,R15,5,2134.12,0.0,10670.6,6011.88,4658.72
S007885,2025-07-01,C01629,P024,R03,5,880.28,0.1,3961.26,3129.33,831.93
S007886,2024-12-22,C00977,P050,R11,1,12522.42,0.0,12522.42,10469.57,2052.85
